state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,18/04/2026,600.0,1000.0,800.0
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Raddish,Raddish,Local,18/04/2026,2800.0,3500.0,3150.0
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Brinjal,Other,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Papaya,Papaya,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Ashgourd,Gouard,Local,18/04/2026,1500.0,2000.0,1750.0
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Green Avare(W),Other,Local,18/04/2026,8000.0,9000.0,8500.0
Tamil Nadu,Karur,Vengamedu(Uzhavar Sandhai ),Mango,Safeda,Local,18/04/2026,12000.0,15000.0,13500.0
Tamil Nadu,Karur,Vengamedu(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,18/04/2026,5500.0,6000.0,5750.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Potato,Red Nanital,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Garlic,Garlic,Local,18/04/2026,14000.0,16000.0,15000.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Green Peas,Green Peas,Local,18/04/2026,13000.0,15000.0,14000.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,18/04/2026,1000.0,1500.0,1250.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Betal Leaves,Mysore,Local,18/04/2026,10000.0,12000.0,11000.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Drumstick,Drumstick,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Guava,Guava Allahabad,Local,18/04/2026,5000.0,6000.0,5500.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,18/04/2026,15000.0,20000.0,17500.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Tube Flower,Tube Flower,Local,18/04/2026,35000.0,40000.0,37500.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Colacasia,Colacasia,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,18/04/2026,15000.0,20000.0,17500.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Arhar(Tur/Red Gram)(Whole),Arhar (Whole),Local,18/04/2026,4000.0,4500.0,4250.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Tomato,Deshi,Local,18/04/2026,2000.0,2400.0,2200.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Beans,Beans (Whole),Local,18/04/2026,6000.0,7000.0,6500.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Capsicum,Capsicum,Local,18/04/2026,4000.0,5000.0,4500.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Green Avare(W),Green Avare (W),Local,18/04/2026,4500.0,4800.0,4650.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Potato,Red Nanital,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,18/04/2026,4000.0,5000.0,4500.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,18/04/2026,4000.0,5000.0,4500.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Onion,Bellary,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Brinjal,Round,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,18/04/2026,5500.0,6000.0,5750.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Onion Green,Onion Green,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,18/04/2026,2000.0,2600.0,2300.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Brinjal,Round,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Papaya,Papaya,Local,18/04/2026,3600.0,4000.0,3800.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,18/04/2026,1500.0,1800.0,1650.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,18/04/2026,2200.0,2800.0,2500.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Carrot,Pusakesar,Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Cabbage,Cabbage,Local,18/04/2026,1500.0,2000.0,1750.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,18/04/2026,23000.0,25000.0,24000.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Tube Rose(Loose),Tube Rose (Loose),Local,18/04/2026,8000.0,8000.0,8000.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,18/04/2026,1500.0,1800.0,1650.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Banana,Besrai,Local,18/04/2026,4000.0,5000.0,4500.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Pineapple,Pine Apple,Local,18/04/2026,6000.0,7000.0,6500.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Papaya,Papaya,Local,18/04/2026,3600.0,4000.0,3800.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,18/04/2026,2000.0,2400.0,2200.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,18/04/2026,7000.0,8000.0,7500.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Tomato,Deshi,Local,18/04/2026,2400.0,2800.0,2600.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Apple,American,Local,18/04/2026,20000.0,24000.0,22000.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Carrot,Pusakesar,Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Beetroot,Beetroot,Local,18/04/2026,4500.0,4800.0,4650.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Raddish,Raddish,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Thondekai,Thondekai,Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Lemon,Lemon,Local,18/04/2026,18000.0,20000.0,19000.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,18/04/2026,22500.0,25000.0,23750.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,18/04/2026,4000.0,5000.0,4500.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Brinjal,Other,Local,18/04/2026,3600.0,4000.0,3800.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,18/04/2026,8000.0,9000.0,8500.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Coconut,Coconut,Local,18/04/2026,5800.0,6000.0,5900.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Cabbage,Cabbage,Local,18/04/2026,1600.0,2000.0,1800.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Thondekai,Thondekai,Local,18/04/2026,3600.0,4000.0,3800.0
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,18/04/2026,3000.0,3200.0,3100.0
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,18/04/2026,2000.0,2400.0,2200.0
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,18/04/2026,3600.0,4000.0,3800.0
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,18/04/2026,4000.0,4800.0,4400.0
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ),Drumstick,Drumstick,Local,18/04/2026,4000.0,5000.0,4500.0
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,18/04/2026,3000.0,4000.0,3500.0
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,18/04/2026,3000.0,3800.0,3400.0
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ),Green Avare(W),Green Avare (W),Local,18/04/2026,6000.0,7000.0,6500.0
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ),Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Papaya,Papaya,Local,18/04/2026,3600.0,4000.0,3800.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Drumstick,Drumstick,Local,18/04/2026,4000.0,5000.0,4500.0
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Lime,Lime,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,18/04/2026,1500.0,1800.0,1650.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,18/04/2026,4000.0,4500.0,4250.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Orange,Darjeeling,Local,18/04/2026,11000.0,13000.0,12000.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Papaya,Papaya,Local,18/04/2026,3600.0,4000.0,3800.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Betal Leaves,Mysore,Local,18/04/2026,22000.0,24000.0,23000.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,18/04/2026,3000.0,3600.0,3300.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,18/04/2026,4000.0,4500.0,4250.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Beetroot,Beetroot,Local,18/04/2026,3600.0,4000.0,3800.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Mango(Raw-Ripe),Mango - Raw-Ripe,Local,18/04/2026,1600.0,2000.0,1800.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Lemon,Lemon,Local,18/04/2026,18000.0,20000.0,19000.0
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,18/04/2026,6500.0,7000.0,6750.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Banana,Poovan,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Garlic,Garlic,Local,18/04/2026,12000.0,16000.0,14000.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Brinjal,Round,Local,18/04/2026,3000.0,4500.0,3750.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Mango,Other,Local,18/04/2026,6000.0,7000.0,6500.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/04/2026,4000.0,4000.0,4000.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Beetroot,Beetroot,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Capsicum,Capsicum,Local,18/04/2026,4500.0,4500.0,4500.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Brinjal,Round,Local,18/04/2026,4000.0,5000.0,4500.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,18/04/2026,7000.0,7000.0,7000.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,18/04/2026,5500.0,6000.0,5750.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,18/04/2026,5500.0,6000.0,5750.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,18/04/2026,4500.0,5000.0,4750.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Green Avare(W),Green Avare (W),Local,18/04/2026,5500.0,6000.0,5750.0
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Lime,Lime,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Pineapple,Pine Apple,Local,18/04/2026,4500.0,5500.0,5000.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Mango,Other,Local,18/04/2026,7000.0,8000.0,7500.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Garlic,Garlic,Local,18/04/2026,16000.0,20000.0,18000.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,18/04/2026,8000.0,10000.0,9000.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,18/04/2026,3000.0,3400.0,3200.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,18/04/2026,3000.0,3800.0,3400.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Coconut,Coconut,Local,18/04/2026,5000.0,5200.0,5100.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,18/04/2026,5000.0,6000.0,5500.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,18/04/2026,7000.0,7500.0,7250.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Green Avare(W),Other,Local,18/04/2026,7500.0,8000.0,7750.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Drumstick,Drumstick,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Guava,Guava Allahabad,Local,18/04/2026,7000.0,7500.0,7250.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Lemon,Lemon,Local,18/04/2026,8000.0,10000.0,9000.0
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Onion Green,Onion Green,Local,18/04/2026,2000.0,3400.0,2700.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,18/04/2026,9000.0,9500.0,9250.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Papaya,Papaya,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,18/04/2026,4400.0,4800.0,4600.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Raddish,Raddish,Local,18/04/2026,2600.0,3000.0,2800.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Drumstick,Drumstick,Local,18/04/2026,3200.0,3400.0,3300.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Fig(Anjura/Anjeer),Anjura,Local,18/04/2026,13000.0,15000.0,14000.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Marigold(Calcutta),Marigold(Calcutta),Local,18/04/2026,20000.0,22000.0,21000.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Yam(Ratalu),Yam (Ratalu),Local,18/04/2026,6000.0,6500.0,6250.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Lemon,Lemon,Local,18/04/2026,8500.0,9000.0,8750.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,18/04/2026,6000.0,7000.0,6500.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Onion,Bellary,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,18/04/2026,1400.0,1800.0,1600.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Beans,Beans (Whole),Local,18/04/2026,8500.0,9500.0,9000.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Raddish,Raddish,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Guava,Guava Allahabad,Local,18/04/2026,5500.0,6000.0,5750.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Baby Corn,Baby Corn,Grade A,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,18/04/2026,6000.0,8000.0,7000.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,18/04/2026,4000.0,5000.0,4500.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Carrot,Pusakesar,Local,18/04/2026,5000.0,6000.0,5500.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Beetroot,Beetroot,Local,18/04/2026,3400.0,4000.0,3700.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,18/04/2026,3200.0,4000.0,3600.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Banana,Besrai,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Potato,Other,Local,18/04/2026,2500.0,2800.0,2650.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,18/04/2026,5500.0,6000.0,5750.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,18/04/2026,18000.0,20000.0,19000.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Turnip,Turnip,Local,18/04/2026,2000.0,2500.0,2250.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Grapes,Annabesahai,Local,18/04/2026,8000.0,12000.0,10000.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Potato,Other,Local,18/04/2026,2400.0,2600.0,2500.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,18/04/2026,7000.0,8000.0,7500.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Tomato,Local,Local,18/04/2026,2800.0,3000.0,2900.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,18/04/2026,4800.0,5000.0,4900.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,18/04/2026,1400.0,1600.0,1500.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,18/04/2026,3000.0,4000.0,3500.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Thondekai,Thondekai,Local,18/04/2026,3800.0,4200.0,4000.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,18/04/2026,20000.0,22000.0,21000.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,18/04/2026,3500.0,4500.0,4000.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Yam(Ratalu),Yam (Ratalu),Local,18/04/2026,4800.0,5600.0,5200.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Lemon,Lemon,Local,18/04/2026,12000.0,13000.0,12500.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Onion Green,Onion Green,Local,18/04/2026,2500.0,4000.0,3250.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,18/04/2026,3500.0,4000.0,3750.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,18/04/2026,3000.0,3500.0,3250.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,18/04/2026,2500.0,3000.0,2750.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Green Avare(W),Green Avare (W),Local,18/04/2026,7000.0,8000.0,7500.0
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Lemon,Lemon,Local,18/04/2026,14000.0,15000.0,14500.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,18/04/2026,1000.0,1500.0,1250.0
