state,district,market,commodity,arrival_date,min_price,max_price,modal_price,demand_label
Andhra Pradesh,Nellore,Nellore,Rice,2025-12-16,1721.18,2744.17,2054.78,Medium
Andhra Pradesh,Chittoor,Tirupati,Chilli,2023-12-15,2514.56,4000.33,2998.91,Medium
Andhra Pradesh,Nellore,Nellore,Groundnut,2025-12-01,983.4,1705.5,1287.37,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Wheat,2024-02-18,3748.05,5238.73,4622.83,Medium
Andhra Pradesh,Prakasam,Ongole,Rice,2024-11-08,4592.73,8311.09,6369.04,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Tomato,2025-03-17,2094.87,3181.93,2396.52,High
Andhra Pradesh,Krishna,Vijayawada,Onion,2024-04-04,1497.91,2330.52,1791.71,High
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2024-11-23,2525.14,4286.18,3274.13,High
Andhra Pradesh,Kurnool,Kurnool,Tomato,2024-02-24,1581.87,2491.35,2089.73,High
Andhra Pradesh,Guntur,Guntur,Turmeric,2025-05-15,3396.94,5660.36,4457.71,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2024-10-18,1679.12,2932.89,2275.35,Medium
Andhra Pradesh,Prakasam,Ongole,Cotton,2024-04-09,1062.33,1657.68,1318.09,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Groundnut,2025-11-25,1651.11,2490.72,2207.11,Medium
Andhra Pradesh,Kurnool,Kurnool,Onion,2026-03-01,4758.75,6653.91,5786.19,High
Andhra Pradesh,Chittoor,Tirupati,Maize,2024-10-25,2842.76,4460.0,3377.97,Medium
Andhra Pradesh,Guntur,Guntur,Maize,2024-09-25,1089.75,1522.99,1260.0,Medium
Andhra Pradesh,Krishna,Vijayawada,Groundnut,2026-02-02,1976.54,3498.38,2763.45,Medium
Andhra Pradesh,Nellore,Nellore,Cotton,2025-03-10,1999.17,3195.16,2609.84,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Wheat,2025-10-13,1068.76,1712.11,1467.18,Low
Andhra Pradesh,Chittoor,Tirupati,Chilli,2025-06-10,1095.66,2088.44,1499.32,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Rice,2023-08-06,1413.37,2439.43,1867.83,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Potato,2024-11-30,1366.48,1957.52,1615.26,Medium
Andhra Pradesh,Nellore,Nellore,Banana,2024-12-21,3684.08,4956.13,4370.23,Medium
Andhra Pradesh,Nellore,Nellore,Tomato,2025-08-10,2439.42,4268.87,3484.88,Low
Andhra Pradesh,Prakasam,Ongole,Groundnut,2024-03-16,682.47,1031.13,854.28,Low
Andhra Pradesh,Krishna,Vijayawada,Cotton,2024-11-04,3396.78,5310.98,4210.17,High
Andhra Pradesh,Krishna,Vijayawada,Banana,2026-03-06,2110.31,3789.96,2790.71,Medium
Andhra Pradesh,Guntur,Guntur,Tomato,2026-01-23,3585.98,4713.24,4260.84,Medium
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2024-03-08,2002.46,3464.03,2618.13,Low
Andhra Pradesh,Prakasam,Ongole,Cotton,2025-01-01,2155.22,2749.0,2410.51,Medium
Andhra Pradesh,Guntur,Guntur,Banana,2026-02-10,578.46,1022.14,826.22,Medium
Andhra Pradesh,Chittoor,Tirupati,Mango,2025-05-18,2615.12,4368.86,3214.26,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Potato,2025-05-06,2047.19,3338.27,2851.13,Medium
Andhra Pradesh,Nellore,Nellore,Sugarcane,2023-08-12,2307.06,3597.51,2627.17,Low
Andhra Pradesh,Chittoor,Tirupati,Tomato,2025-02-05,7382.83,10246.19,8248.1,High
Andhra Pradesh,Kurnool,Kurnool,Potato,2025-06-06,2042.59,3566.93,2668.71,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Potato,2024-01-01,3859.91,6018.13,4466.55,High
Andhra Pradesh,Nellore,Nellore,Groundnut,2025-01-26,998.74,1694.85,1422.41,Medium
Andhra Pradesh,Chittoor,Tirupati,Chilli,2025-06-24,1410.94,2080.86,1690.57,Medium
Andhra Pradesh,Kurnool,Kurnool,Sugarcane,2025-10-24,1686.36,2502.22,1884.83,Medium
Andhra Pradesh,Prakasam,Ongole,Turmeric,2023-09-19,1235.8,1955.45,1735.17,Medium
Andhra Pradesh,Chittoor,Tirupati,Mango,2023-06-03,5800.99,8245.66,7475.46,High
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2023-08-24,2505.95,3860.64,3445.39,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Maize,2024-11-25,3113.23,5102.76,4016.75,Medium
Andhra Pradesh,Krishna,Vijayawada,Potato,2026-03-13,558.31,988.64,736.24,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2025-07-04,1143.25,1889.17,1556.39,Medium
Andhra Pradesh,Chittoor,Tirupati,Potato,2025-09-21,1956.56,2967.82,2359.75,Medium
Andhra Pradesh,Chittoor,Tirupati,Chilli,2025-12-29,2941.22,4729.32,4145.9,Medium
Andhra Pradesh,Krishna,Vijayawada,Groundnut,2024-05-20,418.35,640.5,518.2,Medium
Andhra Pradesh,Kurnool,Kurnool,Tomato,2025-02-26,1726.69,2455.83,2086.4,High
Andhra Pradesh,Chittoor,Tirupati,Banana,2025-07-09,839.34,1240.71,938.77,High
Andhra Pradesh,Prakasam,Ongole,Rice,2024-05-23,2573.59,4401.04,3190.76,Low
Andhra Pradesh,Krishna,Vijayawada,Cotton,2024-09-01,2637.33,4213.2,3350.74,Medium
Andhra Pradesh,Kurnool,Kurnool,Cotton,2026-03-04,1128.07,1899.74,1394.63,Medium
Andhra Pradesh,Guntur,Guntur,Chilli,2024-09-17,645.6,1112.91,841.04,Medium
Andhra Pradesh,Krishna,Vijayawada,Potato,2026-01-28,672.52,1047.97,841.9,High
Andhra Pradesh,Kurnool,Kurnool,Rice,2025-02-06,752.34,1347.24,963.64,Medium
Andhra Pradesh,Guntur,Guntur,Tomato,2025-08-28,401.33,597.06,467.55,Low
Andhra Pradesh,Prakasam,Ongole,Maize,2025-11-06,2772.21,4199.06,3694.99,Medium
Andhra Pradesh,Guntur,Guntur,Wheat,2025-06-27,1427.25,2528.84,1979.26,Medium
Andhra Pradesh,Krishna,Vijayawada,Rice,2025-12-15,4455.39,6867.34,5556.79,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Tomato,2024-10-05,2037.1,3529.78,2591.96,Low
Andhra Pradesh,Prakasam,Ongole,Rice,2023-06-12,4074.7,5652.14,4566.68,Medium
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2024-04-22,653.31,1117.49,813.44,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Onion,2025-11-03,1504.46,2128.84,1839.07,Low
Andhra Pradesh,Kurnool,Kurnool,Potato,2023-09-16,3473.9,4758.33,3939.74,Medium
Andhra Pradesh,Kurnool,Kurnool,Mango,2024-10-31,584.61,864.13,783.09,Medium
Andhra Pradesh,Kurnool,Kurnool,Rice,2023-12-20,3093.37,4440.35,3675.79,Medium
Andhra Pradesh,Guntur,Guntur,Banana,2025-09-03,3542.14,5444.18,3948.43,Medium
Andhra Pradesh,Prakasam,Ongole,Chilli,2026-03-22,2332.99,3365.06,2648.44,Medium
Andhra Pradesh,Chittoor,Tirupati,Wheat,2023-09-13,1792.14,2907.89,2188.35,Medium
Andhra Pradesh,Nellore,Nellore,Maize,2023-11-20,792.43,1280.68,965.43,Medium
Andhra Pradesh,Prakasam,Ongole,Maize,2026-03-08,3210.45,4869.54,3994.62,Medium
Andhra Pradesh,Chittoor,Tirupati,Banana,2025-08-21,1742.03,2544.22,2184.02,Medium
Andhra Pradesh,Kurnool,Kurnool,Groundnut,2025-05-31,3198.55,5054.78,4336.26,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2024-03-13,3824.77,5516.27,4665.62,Medium
Andhra Pradesh,Kurnool,Kurnool,Rice,2023-06-20,1235.44,1676.95,1379.17,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Wheat,2024-11-11,2311.54,3921.24,2913.25,Low
Andhra Pradesh,Nellore,Nellore,Sugarcane,2023-07-15,2551.0,4360.58,3372.19,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Cotton,2024-04-20,1809.44,2604.85,2109.26,Medium
Andhra Pradesh,Krishna,Vijayawada,Chilli,2024-05-09,3254.45,5006.4,3662.49,Medium
Andhra Pradesh,Kurnool,Kurnool,Rice,2024-02-02,512.65,865.96,628.13,Medium
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2025-08-03,2923.81,4495.37,3750.09,Medium
Andhra Pradesh,Prakasam,Ongole,Tomato,2024-06-07,3478.71,5226.53,4472.23,Medium
Andhra Pradesh,Guntur,Guntur,Sugarcane,2024-02-15,1683.27,2377.8,1976.95,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Onion,2024-07-08,1483.48,1894.09,1659.6,Medium
Andhra Pradesh,Nellore,Nellore,Potato,2025-04-04,3526.37,4911.3,3968.55,Medium
Andhra Pradesh,Guntur,Guntur,Onion,2024-04-02,3779.27,5202.88,4415.99,High
Andhra Pradesh,Krishna,Vijayawada,Cotton,2023-11-20,1257.89,2190.76,1670.29,High
Andhra Pradesh,Guntur,Guntur,Potato,2025-12-02,2972.13,4558.66,3817.51,High
Andhra Pradesh,Guntur,Guntur,Onion,2025-01-23,3694.41,6036.91,4502.08,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Cotton,2026-01-04,3002.48,4498.71,3779.83,Medium
Andhra Pradesh,Nellore,Nellore,Chilli,2024-08-26,1462.55,2100.23,1682.89,Low
Andhra Pradesh,Guntur,Guntur,Chilli,2024-10-01,3143.2,4832.55,3545.82,Medium
Andhra Pradesh,Chittoor,Tirupati,Mango,2024-07-12,2922.17,4246.69,3316.41,Medium
Andhra Pradesh,Prakasam,Ongole,Cotton,2025-11-04,2253.55,3425.38,2887.47,High
Andhra Pradesh,Nellore,Nellore,Chilli,2025-01-25,1214.59,2100.14,1524.11,High
Andhra Pradesh,Krishna,Vijayawada,Chilli,2025-04-20,3411.27,4618.87,3856.28,Medium
Andhra Pradesh,Chittoor,Tirupati,Chilli,2023-05-27,1792.39,2464.09,2173.78,Medium
Andhra Pradesh,Nellore,Nellore,Chilli,2024-08-01,1909.47,2815.74,2242.72,Low
Andhra Pradesh,Nellore,Nellore,Potato,2026-04-15,825.67,1185.53,1050.3,Medium
Andhra Pradesh,Guntur,Guntur,Onion,2023-09-08,1212.44,1747.78,1555.86,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Wheat,2025-09-28,2060.65,3219.07,2441.63,Medium
Andhra Pradesh,Nellore,Nellore,Turmeric,2024-07-14,1220.24,1972.02,1517.43,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Wheat,2025-01-04,4944.96,7274.55,5607.08,Medium
Andhra Pradesh,Guntur,Guntur,Banana,2024-11-05,3017.44,4651.01,3520.87,Medium
Andhra Pradesh,Krishna,Vijayawada,Chilli,2025-11-05,3910.26,5593.37,5061.51,Medium
Andhra Pradesh,Chittoor,Tirupati,Onion,2025-06-01,1070.78,1771.9,1284.88,Medium
Andhra Pradesh,Guntur,Guntur,Groundnut,2025-03-13,614.83,1194.56,871.97,Low
Andhra Pradesh,Chittoor,Tirupati,Banana,2024-03-12,1076.08,1746.65,1497.05,Medium
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2026-02-20,1469.4,1926.29,1667.68,High
Andhra Pradesh,Kurnool,Kurnool,Sugarcane,2025-07-01,3440.42,5492.07,4835.43,Medium
Andhra Pradesh,Kurnool,Kurnool,Cotton,2023-05-16,475.56,824.15,669.06,Low
Andhra Pradesh,Krishna,Vijayawada,Tomato,2024-04-05,1999.13,3815.85,2828.24,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Groundnut,2023-06-13,2474.17,3441.61,2983.6,Medium
Andhra Pradesh,Guntur,Guntur,Wheat,2023-09-16,997.72,1433.88,1242.47,Medium
Andhra Pradesh,Kurnool,Kurnool,Mango,2025-03-30,3505.17,6028.76,4511.01,Medium
Andhra Pradesh,Krishna,Vijayawada,Onion,2024-11-28,852.84,1503.42,1090.24,Low
Andhra Pradesh,Chittoor,Tirupati,Onion,2024-10-25,348.65,454.73,410.7,Low
Andhra Pradesh,Prakasam,Ongole,Potato,2025-11-21,3598.02,5289.79,4690.26,Medium
Andhra Pradesh,Kurnool,Kurnool,Chilli,2026-01-27,4711.21,8574.12,6668.95,High
Andhra Pradesh,Nellore,Nellore,Turmeric,2024-04-26,837.1,1462.31,1071.38,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Tomato,2025-06-14,1410.71,2590.86,1892.92,Medium
Andhra Pradesh,Nellore,Nellore,Wheat,2024-01-29,3593.84,5032.89,4277.94,Medium
Andhra Pradesh,Chittoor,Tirupati,Sugarcane,2024-10-07,2315.26,3696.87,2780.99,Medium
Andhra Pradesh,Krishna,Vijayawada,Tomato,2025-06-04,1733.4,2601.37,2034.4,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Onion,2023-10-09,2035.17,3211.92,2321.87,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Sugarcane,2023-05-06,2910.11,4167.7,3646.77,Medium
Andhra Pradesh,Kurnool,Kurnool,Cotton,2025-08-26,1468.01,1999.16,1683.86,Medium
Andhra Pradesh,Kurnool,Kurnool,Wheat,2024-08-16,3834.37,5071.83,4401.17,Medium
Andhra Pradesh,Prakasam,Ongole,Wheat,2026-03-26,1333.15,1846.74,1584.78,Medium
Andhra Pradesh,Prakasam,Ongole,Banana,2025-11-18,2830.5,4890.94,3687.57,Medium
Andhra Pradesh,Chittoor,Tirupati,Cotton,2024-06-28,755.62,1068.13,917.48,Low
Andhra Pradesh,Guntur,Guntur,Rice,2023-08-10,1422.53,2533.79,1963.46,Medium
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2025-08-31,1158.29,1814.56,1373.93,Medium
Andhra Pradesh,Kurnool,Kurnool,Maize,2026-04-10,883.72,1357.18,1176.72,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Wheat,2024-05-15,1622.6,2678.15,2146.94,High
Andhra Pradesh,Krishna,Vijayawada,Sugarcane,2025-07-26,1223.75,2104.72,1552.28,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Tomato,2025-12-11,2278.67,3064.95,2635.55,Medium
Andhra Pradesh,Nellore,Nellore,Rice,2023-08-07,3190.55,5583.72,4463.02,Medium
Andhra Pradesh,Chittoor,Tirupati,Wheat,2023-11-07,1336.96,1803.71,1490.53,Low
Andhra Pradesh,East Godavari,Rajahmundry,Tomato,2024-11-11,3065.62,4765.42,3756.9,Medium
Andhra Pradesh,Krishna,Vijayawada,Turmeric,2025-02-07,1161.79,1522.12,1317.04,High
Andhra Pradesh,Krishna,Vijayawada,Wheat,2024-11-09,2131.92,3887.4,2784.96,Low
Andhra Pradesh,Krishna,Vijayawada,Maize,2025-02-11,895.33,1413.27,1082.42,Low
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2024-09-27,905.48,1393.18,1139.75,High
Andhra Pradesh,Kurnool,Kurnool,Onion,2023-07-04,1763.63,2831.08,2320.43,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Onion,2026-03-11,1912.48,2789.61,2398.78,High
Andhra Pradesh,Krishna,Vijayawada,Cotton,2025-04-09,3267.85,5782.05,4513.24,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Onion,2025-10-17,1477.19,2494.31,1942.85,Low
Andhra Pradesh,Nellore,Nellore,Turmeric,2025-01-03,5661.49,7828.55,6656.13,High
Andhra Pradesh,Krishna,Vijayawada,Tomato,2023-11-30,1233.02,1933.98,1682.78,Medium
Andhra Pradesh,Guntur,Guntur,Banana,2026-01-16,739.16,1235.95,1024.38,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Tomato,2024-01-12,2066.62,3224.51,2355.88,Medium
Andhra Pradesh,Nellore,Nellore,Sugarcane,2026-04-02,3525.51,4677.8,4157.25,Medium
Andhra Pradesh,Nellore,Nellore,Chilli,2024-08-30,310.77,515.82,424.58,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Cotton,2025-04-09,2506.68,3998.75,3020.43,Medium
Andhra Pradesh,Guntur,Guntur,Onion,2025-07-26,420.73,535.09,485.37,Medium
Andhra Pradesh,Kurnool,Kurnool,Rice,2023-11-24,2180.98,3359.62,2585.71,High
Andhra Pradesh,Kurnool,Kurnool,Wheat,2026-01-11,1236.09,2297.3,1716.09,Medium
Andhra Pradesh,Nellore,Nellore,Banana,2024-09-13,2035.17,2588.21,2311.22,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Tomato,2024-07-14,2184.83,3409.03,2808.44,Medium
Andhra Pradesh,Krishna,Vijayawada,Mango,2026-03-05,3081.81,5143.82,3716.15,Medium
Andhra Pradesh,Chittoor,Tirupati,Potato,2025-02-11,4157.37,5650.94,4833.6,Medium
Andhra Pradesh,Chittoor,Tirupati,Cotton,2025-12-07,4248.27,7327.63,5609.68,High
Andhra Pradesh,Krishna,Vijayawada,Tomato,2023-09-12,1505.02,2377.68,1714.63,Low
Andhra Pradesh,Guntur,Guntur,Tomato,2025-10-26,2492.01,3657.35,2878.16,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Cotton,2024-06-12,1260.83,1992.04,1655.08,Low
Andhra Pradesh,Kurnool,Kurnool,Chilli,2025-09-07,431.52,821.8,604.55,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Groundnut,2025-02-25,1584.86,2811.71,2143.52,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2023-11-25,2226.21,3676.09,2993.99,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Wheat,2025-04-18,4055.68,5950.81,4533.12,High
Andhra Pradesh,Kurnool,Kurnool,Cotton,2024-11-13,887.66,1434.52,1256.52,High
Andhra Pradesh,Guntur,Guntur,Chilli,2026-01-24,3674.65,5656.37,4100.34,High
Andhra Pradesh,Kurnool,Kurnool,Tomato,2025-02-15,2201.35,3426.33,2573.72,High
Andhra Pradesh,Nellore,Nellore,Tomato,2023-08-04,817.54,1363.22,1152.49,Low
Andhra Pradesh,Nellore,Nellore,Sugarcane,2023-11-08,2245.71,3387.34,2628.83,Medium
Andhra Pradesh,Chittoor,Tirupati,Sugarcane,2025-03-21,4547.09,7238.88,5413.44,High
Andhra Pradesh,Chittoor,Tirupati,Onion,2025-07-08,826.4,1120.66,942.14,Medium
Andhra Pradesh,Nellore,Nellore,Maize,2025-01-09,2242.78,3504.89,3137.04,Low
Andhra Pradesh,Chittoor,Tirupati,Wheat,2023-12-18,1086.49,1603.89,1314.37,Medium
Andhra Pradesh,Chittoor,Tirupati,Potato,2023-04-26,2591.22,4229.59,3154.9,Medium
Andhra Pradesh,Kurnool,Kurnool,Rice,2025-01-10,3148.32,4478.43,3938.83,Medium
Andhra Pradesh,Prakasam,Ongole,Wheat,2023-09-27,4064.49,6459.74,4756.94,Medium
Andhra Pradesh,Chittoor,Tirupati,Rice,2023-06-19,883.74,1430.09,1207.19,Medium
Andhra Pradesh,Guntur,Guntur,Rice,2025-09-24,4395.59,6766.87,4904.43,Medium
Andhra Pradesh,Kurnool,Kurnool,Potato,2024-05-06,1930.16,3192.33,2711.5,Medium
Andhra Pradesh,Nellore,Nellore,Chilli,2023-10-22,1527.17,2419.71,1805.17,Medium
Andhra Pradesh,Kurnool,Kurnool,Rice,2024-08-23,1223.11,2135.38,1744.87,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Turmeric,2023-05-25,705.37,1094.56,925.27,Medium
Andhra Pradesh,Prakasam,Ongole,Mango,2024-02-08,3201.54,5340.49,4280.45,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Banana,2024-01-06,2160.97,3127.41,2667.8,Low
Andhra Pradesh,East Godavari,Rajahmundry,Wheat,2024-09-03,1213.48,2154.04,1670.3,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2025-01-23,1078.94,1835.73,1331.06,Low
Andhra Pradesh,East Godavari,Rajahmundry,Tomato,2024-10-22,2599.39,3872.0,3015.05,Low
Andhra Pradesh,Kurnool,Kurnool,Maize,2024-12-10,3368.35,4812.94,4102.32,Medium
Andhra Pradesh,Nellore,Nellore,Turmeric,2024-02-16,4130.62,6311.26,4768.62,High
Andhra Pradesh,East Godavari,Rajahmundry,Onion,2025-06-25,2508.18,3197.15,2818.24,Medium
Andhra Pradesh,Prakasam,Ongole,Sugarcane,2023-05-07,705.06,1088.49,984.6,Medium
Andhra Pradesh,Krishna,Vijayawada,Groundnut,2025-07-02,3570.03,6134.9,4659.5,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Mango,2025-07-14,1387.87,1993.14,1542.6,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Groundnut,2024-02-24,3915.64,6061.01,4939.08,Medium
Andhra Pradesh,Nellore,Nellore,Groundnut,2023-07-23,2492.11,3961.69,3465.91,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Groundnut,2024-04-20,1230.14,1916.11,1377.31,Low
Andhra Pradesh,Prakasam,Ongole,Onion,2026-03-21,1675.14,2633.82,2190.54,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Wheat,2025-10-04,1327.1,1822.39,1524.61,Low
Andhra Pradesh,Kurnool,Kurnool,Cotton,2024-03-22,3154.82,5765.18,4298.01,Medium
Andhra Pradesh,Chittoor,Tirupati,Rice,2024-07-28,2568.06,3437.09,3030.76,Medium
Andhra Pradesh,Nellore,Nellore,Cotton,2023-09-11,2189.9,3164.69,2569.34,Medium
Andhra Pradesh,Chittoor,Tirupati,Maize,2023-09-16,1785.47,2875.45,2343.41,Medium
Andhra Pradesh,Kurnool,Kurnool,Mango,2024-01-12,3926.52,5304.04,4726.01,Medium
Andhra Pradesh,Krishna,Vijayawada,Cotton,2025-05-23,2177.11,3626.21,2747.08,Low
Andhra Pradesh,Chittoor,Tirupati,Sugarcane,2026-04-01,4182.97,5423.55,4822.96,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Onion,2023-10-07,473.08,808.0,668.73,Low
Andhra Pradesh,Chittoor,Tirupati,Sugarcane,2023-09-11,1936.42,2997.53,2560.74,Low
Andhra Pradesh,Kurnool,Kurnool,Wheat,2024-03-31,1099.94,1845.82,1328.34,Medium
Andhra Pradesh,Kurnool,Kurnool,Mango,2025-11-08,1963.39,2953.76,2238.82,Low
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2024-04-16,1350.74,1873.63,1677.18,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Wheat,2025-03-24,4397.76,7876.08,5640.49,Medium
Andhra Pradesh,Krishna,Vijayawada,Turmeric,2025-05-02,4285.94,7232.22,5212.45,Medium
Andhra Pradesh,Chittoor,Tirupati,Sugarcane,2023-11-22,1415.23,1796.2,1600.46,Medium
Andhra Pradesh,Krishna,Vijayawada,Maize,2023-12-03,2986.76,4237.03,3655.97,Medium
Andhra Pradesh,Nellore,Nellore,Wheat,2023-10-20,1521.49,2555.03,1912.14,Low
Andhra Pradesh,Krishna,Vijayawada,Rice,2026-03-23,2878.85,3591.96,3200.0,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Chilli,2024-03-30,1052.07,1566.35,1287.97,Medium
Andhra Pradesh,Kurnool,Kurnool,Tomato,2023-11-16,2757.46,4167.63,3705.5,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Cotton,2023-08-30,597.62,882.91,755.41,Medium
Andhra Pradesh,Krishna,Vijayawada,Rice,2026-02-25,2276.0,4159.06,2992.2,Medium
Andhra Pradesh,Krishna,Vijayawada,Turmeric,2025-01-04,4674.27,7711.5,6149.71,High
Andhra Pradesh,Guntur,Guntur,Tomato,2023-07-05,2762.91,4473.64,3521.01,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2024-06-03,1293.75,2169.6,1702.82,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Chilli,2023-11-13,775.52,1488.06,1082.8,Medium
Andhra Pradesh,Chittoor,Tirupati,Cotton,2024-07-12,1763.91,2720.01,2167.97,Medium
Andhra Pradesh,Kurnool,Kurnool,Sugarcane,2023-04-26,1922.32,2725.5,2456.36,Medium
Andhra Pradesh,Guntur,Guntur,Turmeric,2024-12-03,4189.93,5995.03,4846.91,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Cotton,2024-07-04,1635.22,2224.53,1852.54,Medium
Andhra Pradesh,Kurnool,Kurnool,Mango,2025-10-27,2462.0,3971.89,3190.11,Medium
Andhra Pradesh,Kurnool,Kurnool,Wheat,2025-04-22,2093.06,3831.85,2765.71,High
Andhra Pradesh,East Godavari,Rajahmundry,Wheat,2026-01-16,3558.53,5368.95,4016.03,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Maize,2025-08-01,4686.77,6718.6,6064.63,High
Andhra Pradesh,Nellore,Nellore,Chilli,2023-08-19,990.07,1708.12,1326.24,Low
Andhra Pradesh,Nellore,Nellore,Banana,2024-03-15,2942.36,4227.74,3733.52,Medium
Andhra Pradesh,Kurnool,Kurnool,Banana,2025-03-31,3215.0,4552.87,3782.62,Medium
Andhra Pradesh,Guntur,Guntur,Maize,2023-09-28,1417.96,2302.99,1809.66,Medium
Andhra Pradesh,Prakasam,Ongole,Rice,2024-02-01,2664.18,4035.24,3608.16,Medium
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2023-12-06,3961.75,5292.89,4633.49,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Groundnut,2026-04-14,2567.04,4019.8,3424.67,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Potato,2024-11-30,3202.56,4954.74,3750.95,Medium
Andhra Pradesh,Krishna,Vijayawada,Chilli,2026-04-08,3822.81,6089.13,4832.56,Medium
Andhra Pradesh,Guntur,Guntur,Onion,2026-04-19,1681.42,3242.34,2349.48,High
Andhra Pradesh,Kurnool,Kurnool,Chilli,2023-12-23,863.18,1592.14,1188.81,Medium
Andhra Pradesh,Guntur,Guntur,Wheat,2024-08-28,2566.04,4392.88,3160.68,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Sugarcane,2026-02-03,5372.94,7073.58,6275.99,High
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2025-11-30,1295.26,2152.09,1812.88,High
Andhra Pradesh,Guntur,Guntur,Wheat,2025-02-11,1915.74,2987.69,2293.2,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Banana,2025-08-01,4011.89,5489.79,4845.21,Medium
Andhra Pradesh,Chittoor,Tirupati,Banana,2025-02-26,3656.44,5499.28,4953.82,Medium
Andhra Pradesh,Guntur,Guntur,Maize,2023-05-04,1939.72,2829.37,2447.54,Medium
Andhra Pradesh,Chittoor,Tirupati,Maize,2024-04-17,4449.74,5884.39,5331.99,Medium
Andhra Pradesh,Prakasam,Ongole,Mango,2025-09-17,1750.24,2660.52,2175.71,Medium
Andhra Pradesh,Guntur,Guntur,Onion,2024-08-13,2844.37,5311.71,3974.53,Medium
Andhra Pradesh,Krishna,Vijayawada,Tomato,2024-10-22,1091.42,1799.34,1480.71,Low
Andhra Pradesh,Nellore,Nellore,Cotton,2025-10-10,2247.92,3755.22,3027.88,Medium
Andhra Pradesh,Kurnool,Kurnool,Wheat,2024-03-17,476.45,836.81,626.31,Medium
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2024-09-08,5933.87,10208.39,8232.05,High
Andhra Pradesh,Krishna,Vijayawada,Cotton,2023-10-26,2321.59,3064.01,2609.48,Medium
